x-axis,1
second,Volt
-500.0000E-03,+61.0129E-03
-499.8698E-03,+60.7616E-03
-499.7396E-03,+60.5104E-03
-499.6094E-03,+60.2591E-03
-499.4792E-03,+59.7566E-03
-499.3490E-03,+59.5053E-03
-499.2188E-03,+59.2541E-03
-499.0885E-03,+59.2541E-03
-498.9583E-03,+58.7516E-03
-498.8281E-03,+58.7516E-03
-498.6979E-03,+58.5003E-03
-498.5677E-03,+58.2491E-03
-498.4375E-03,+57.9978E-03
-498.3073E-03,+57.7465E-03
-498.1771E-03,+57.7465E-03
-498.0469E-03,+57.2440E-03
-497.9167E-03,+57.2440E-03
-497.7865E-03,+56.7415E-03
-497.6563E-03,+56.4903E-03
-497.5260E-03,+56.2390E-03
-497.3958E-03,+55.9877E-03
-497.2656E-03,+55.7365E-03
-497.1354E-03,+55.4852E-03
-497.0052E-03,+55.2340E-03
-496.8750E-03,+55.2340E-03
-496.7448E-03,+54.9827E-03
-496.6146E-03,+54.7315E-03
-496.4844E-03,+54.7315E-03
-496.3542E-03,+54.7315E-03
-496.2240E-03,+54.4802E-03
-496.0938E-03,+54.4802E-03
-495.9635E-03,+54.4802E-03
-495.8333E-03,+54.4802E-03
-495.7031E-03,+54.4802E-03
-495.5729E-03,+54.7315E-03
-495.4427E-03,+54.7315E-03
-495.3125E-03,+54.9827E-03
-495.1823E-03,+54.9827E-03
-495.0521E-03,+55.2340E-03
-494.9219E-03,+55.4852E-03
-494.7917E-03,+55.7365E-03
-494.6615E-03,+55.7365E-03
-494.5313E-03,+55.9877E-03
-494.4010E-03,+55.9877E-03
-494.2708E-03,+55.9877E-03
-494.1406E-03,+55.9877E-03
-494.0104E-03,+55.9877E-03
-493.8802E-03,+55.7365E-03
-493.7500E-03,+55.4852E-03
-493.6198E-03,+55.2340E-03
-493.4896E-03,+54.9827E-03
-493.3594E-03,+54.4802E-03
-493.2292E-03,+54.2289E-03
-493.0990E-03,+53.4752E-03
-492.9688E-03,+52.7214E-03
-492.8385E-03,+51.9676E-03
-492.7083E-03,+51.4651E-03
-492.5781E-03,+50.7114E-03
-492.4479E-03,+49.9576E-03
-492.3177E-03,+49.2038E-03
-492.1875E-03,+48.4501E-03
-492.0573E-03,+47.6963E-03
-491.9271E-03,+47.1938E-03
-491.7969E-03,+46.6913E-03
-491.6667E-03,+46.4400E-03
-491.5365E-03,+45.9375E-03
-491.4063E-03,+45.6862E-03
-491.2760E-03,+45.1837E-03
-491.1458E-03,+44.6812E-03
-491.0156E-03,+44.1787E-03
-490.8854E-03,+43.6762E-03
-490.7552E-03,+43.4249E-03
-490.6250E-03,+43.1737E-03
-490.4948E-03,+42.9224E-03
-490.3646E-03,+42.6712E-03
-490.2344E-03,+42.4199E-03
-490.1042E-03,+42.4199E-03
-489.9740E-03,+42.1686E-03
-489.8438E-03,+42.1686E-03
-489.7135E-03,+42.1686E-03
-489.5833E-03,+41.9174E-03
-489.4531E-03,+41.9174E-03
-489.3229E-03,+41.9174E-03
-489.1927E-03,+42.1686E-03
-489.0625E-03,+42.1686E-03
-488.9323E-03,+42.4199E-03
-488.8021E-03,+42.6712E-03
-488.6719E-03,+42.9224E-03
-488.5417E-03,+43.1737E-03
-488.4115E-03,+43.6762E-03
-488.2813E-03,+43.9274E-03
-488.1510E-03,+44.4300E-03
-488.0208E-03,+44.6812E-03
-487.8906E-03,+45.1837E-03
-487.7604E-03,+45.4350E-03
-487.6302E-03,+45.6862E-03
-487.5000E-03,+45.6862E-03
-487.3698E-03,+45.6862E-03
-487.2396E-03,+45.6862E-03
-487.1094E-03,+45.6862E-03
-486.9792E-03,+45.6862E-03
-486.8490E-03,+45.4350E-03
-486.7188E-03,+45.1837E-03
-486.5885E-03,+44.9325E-03
-486.4583E-03,+44.9325E-03
-486.3281E-03,+44.6812E-03
-486.1979E-03,+44.4300E-03
-486.0677E-03,+44.1787E-03
-485.9375E-03,+43.9274E-03
-485.8073E-03,+43.6762E-03
-485.6771E-03,+43.4249E-03
-485.5469E-03,+43.4249E-03
-485.4167E-03,+43.1737E-03
-485.2865E-03,+43.1737E-03
-485.1563E-03,+42.9224E-03
-485.0260E-03,+42.9224E-03
-484.8958E-03,+42.9224E-03
-484.7656E-03,+42.9224E-03
-484.6354E-03,+42.9224E-03
-484.5052E-03,+42.9224E-03
-484.3750E-03,+42.9224E-03
-484.2448E-03,+42.9224E-03
-484.1146E-03,+42.9224E-03
-483.9844E-03,+42.9224E-03
-483.8542E-03,+43.1737E-03
-483.7240E-03,+43.1737E-03
-483.5938E-03,+43.4249E-03
-483.4635E-03,+43.4249E-03
-483.3333E-03,+43.6762E-03
-483.2031E-03,+43.9274E-03
-483.0729E-03,+44.1787E-03
-482.9427E-03,+44.1787E-03
-482.8125E-03,+44.6812E-03
-482.6823E-03,+44.6812E-03
-482.5521E-03,+44.9325E-03
-482.4219E-03,+44.9325E-03
-482.2917E-03,+45.1837E-03
-482.1615E-03,+45.4350E-03
-482.0313E-03,+45.4350E-03
-481.9010E-03,+45.6862E-03
-481.7708E-03,+45.6862E-03
-481.6406E-03,+45.6862E-03
-481.5104E-03,+45.9375E-03
-481.3802E-03,+45.9375E-03
-481.2500E-03,+45.9375E-03
-481.1198E-03,+45.9375E-03
-480.9896E-03,+45.9375E-03
-480.8594E-03,+45.9375E-03
-480.7292E-03,+46.1887E-03
-480.5990E-03,+46.1887E-03
-480.4688E-03,+46.1887E-03
-480.3385E-03,+46.1887E-03
-480.2083E-03,+46.1887E-03
-480.0781E-03,+46.1887E-03
-479.9479E-03,+45.9375E-03
-479.8177E-03,+45.6862E-03
-479.6875E-03,+45.4350E-03
-479.5573E-03,+45.1837E-03
-479.4271E-03,+44.9325E-03
-479.2969E-03,+44.4300E-03
-479.1667E-03,+44.1787E-03
-479.0365E-03,+43.6762E-03
-478.9063E-03,+43.4249E-03
-478.7760E-03,+43.1737E-03
-478.6458E-03,+42.9224E-03
-478.5156E-03,+42.4199E-03
-478.3854E-03,+42.1686E-03
-478.2552E-03,+41.9174E-03
-478.1250E-03,+41.6661E-03
-477.9948E-03,+41.4149E-03
-477.8646E-03,+41.1636E-03
-477.7344E-03,+41.1636E-03
-477.6042E-03,+40.9124E-03
-477.4740E-03,+40.9124E-03
-477.3438E-03,+40.9124E-03
-477.2135E-03,+40.9124E-03
-477.0833E-03,+41.1636E-03
-476.9531E-03,+41.1636E-03
-476.8229E-03,+41.4149E-03
-476.6927E-03,+41.6661E-03
